"id","name","temperature","humidity","light_intensity","soil_moisture","STATUS","time"
"373","Caisim 3","34.5","51.7","13723.8","High",NULL,"2021-11-29 15:06:44"
"374","Caisim 4","34.5","51.7","13724.6","High",NULL,"2021-11-29 15:06:44"
"375","Caisim 5","34.5","51.7","13724.6","High",NULL,"2021-11-29 15:06:44"
"376","Caisim 1","34.5","51.5","14049.2","High",NULL,"2021-11-29 15:07:45"
"377","Caisim 2","34.5","51.5","14052.5","High",NULL,"2021-11-29 15:07:45"
"378","Caisim 3","34.5","51.5","14053.8","High",NULL,"2021-11-29 15:07:45"
"379","Caisim 4","34.5","51.5","14052.5","High",NULL,"2021-11-29 15:07:45"
"380","Caisim 5","34.5","51.5","14052.5","High",NULL,"2021-11-29 15:07:45"
"381","Caisim 1","34.7","50","14162.1","High",NULL,"2021-11-29 15:08:47"
"382","Caisim 2","34.7","50","14162.1","High",NULL,"2021-11-29 15:08:47"
"383","Caisim 3","34.7","50","14160","High",NULL,"2021-11-29 15:08:47"
"384","Caisim 4","34.7","50","14159.2","High",NULL,"2021-11-29 15:08:47"
"385","Caisim 5","34.7","50","14159.2","High",NULL,"2021-11-29 15:08:47"
"386","Caisim 1","35","49.4","13727.5","High",NULL,"2021-11-29 15:09:48"
"387","Caisim 2","35","49.4","13727.5","High",NULL,"2021-11-29 15:09:48"
"388","Caisim 3","35","49.4","13725.8","High",NULL,"2021-11-29 15:09:48"
"389","Caisim 4","35","49.4","13723.8","High",NULL,"2021-11-29 15:09:48"
"390","Caisim 5","35","49.4","13723.8","High",NULL,"2021-11-29 15:09:48"
"391","Caisim 1","35.2","49.4","12775.4","High",NULL,"2021-11-29 15:10:49"
"392","Caisim 2","35.2","49.4","12772.5","High",NULL,"2021-11-29 15:10:49"
"393","Caisim 3","35.2","49.4","12772.5","High",NULL,"2021-11-29 15:10:50"
"394","Caisim 4","35.2","49.4","12767.5","High",NULL,"2021-11-29 15:10:50"
"395","Caisim 5","35.2","49.4","12765","High",NULL,"2021-11-29 15:10:50"
"396","Caisim 1","35.3","49.7","11191.7","High",NULL,"2021-11-29 15:11:51"
"397","Caisim 2","35.3","49.7","11191.7","High",NULL,"2021-11-29 15:11:51"
"398","Caisim 3","35.3","49.7","11188.8","High",NULL,"2021-11-29 15:11:51"
"399","Caisim 4","35.3","49.7","11185.8","High",NULL,"2021-11-29 15:11:51"
"400","Caisim 5","35.3","49.7","11185.8","High",NULL,"2021-11-29 15:11:51"
"401","Caisim 1","35","49.6","9313.33","High",NULL,"2021-11-29 15:12:52"
"402","Caisim 2","35","49.6","9315.42","High",NULL,"2021-11-29 15:12:52"
"403","Caisim 3","35","49.6","9309.58","High",NULL,"2021-11-29 15:12:52"
"404","Caisim 4","35","49.6","9306.67","High",NULL,"2021-11-29 15:12:53"
"405","Caisim 5","35","49.6","9303.33","High",NULL,"2021-11-29 15:12:53"
"406","Caisim 1","34.9","49.7","8239.17","High",NULL,"2021-11-29 15:13:54"
"407","Caisim 2","34.9","49.7","8239.17","High",NULL,"2021-11-29 15:13:54"
"408","Caisim 3","34.9","49.7","8235.42","High",NULL,"2021-11-29 15:13:54"
"409","Caisim 4","34.9","49.7","8233.33","High",NULL,"2021-11-29 15:13:54"
"410","Caisim 5","34.9","49.7","8233.33","High",NULL,"2021-11-29 15:13:54"
"411","Caisim 1","34.7","49.5","7558.33","High",NULL,"2021-11-29 15:14:55"
"412","Caisim 2","34.7","49.5","7558.33","High",NULL,"2021-11-29 15:14:55"
"413","Caisim 3","34.7","49.5","7556.25","High",NULL,"2021-11-29 15:14:55"
"414","Caisim 4","34.7","49.5","7555","High",NULL,"2021-11-29 15:14:55"
"415","Caisim 5","34.7","49.5","7555","High",NULL,"2021-11-29 15:14:55"
"416","Caisim 1","34.2","50.6","6999.58","High",NULL,"2021-11-29 15:15:56"
"417","Caisim 2","34.2","50.6","6998.33","High",NULL,"2021-11-29 15:15:57"
"418","Caisim 3","34.2","50.6","6995.83","High",NULL,"2021-11-29 15:15:57"
"419","Caisim 4","34.2","50.6","6995.83","High",NULL,"2021-11-29 15:15:57"
"420","Caisim 5","34.2","50.6","6995.83","High",NULL,"2021-11-29 15:15:57"
"421","Caisim 1","33.9","52","6310.83","High",NULL,"2021-11-29 15:16:58"
"422","Caisim 2","33.9","52","6310.83","High",NULL,"2021-11-29 15:16:58"
"423","Caisim 3","33.9","52","6308.33","High",NULL,"2021-11-29 15:16:58"
"424","Caisim 4","33.9","52","6306.67","High",NULL,"2021-11-29 15:16:58"
"425","Caisim 5","33.9","52","6306.67","High",NULL,"2021-11-29 15:16:58"
"426","Caisim 1","33.4","52.4","5732.92","High",NULL,"2021-11-29 15:17:59"
"427","Caisim 2","33.4","52.4","5732.5","High",NULL,"2021-11-29 15:17:59"
"428","Caisim 3","33.4","52.4","5733.33","High",NULL,"2021-11-29 15:17:59"
"429","Caisim 4","33.4","52.4","5732.5","High",NULL,"2021-11-29 15:17:59"
"430","Caisim 5","33.4","52.4","5732.5","High",NULL,"2021-11-29 15:18:00"
"431","Caisim 1","33.2","55","5120","High",NULL,"2021-11-29 15:19:03"
"432","Caisim 2","33.2","55","5120","High",NULL,"2021-11-29 15:19:03"
"433","Caisim 3","33.2","55","5116.67","High",NULL,"2021-11-29 15:19:03"
"434","Caisim 4","33.2","55","5115.42","High",NULL,"2021-11-29 15:19:03"
"435","Caisim 5","33.2","55","5115.42","High",NULL,"2021-11-29 15:19:03"
"436","Caisim 1","33.1","56.1","4427.5","High",NULL,"2021-11-29 15:20:07"
"437","Caisim 2","33.1","56.1","4427.5","High",NULL,"2021-11-29 15:20:07"
"438","Caisim 3","33.1","56.1","4427.92","High",NULL,"2021-11-29 15:20:07"
"439","Caisim 4","33.1","56.1","4433.33","High",NULL,"2021-11-29 15:20:07"
"440","Caisim 5","33.1","56.1","4436.67","High",NULL,"2021-11-29 15:20:07"
"441","Caisim 1","33.1","56.3","3926.25","High",NULL,"2021-11-29 15:21:09"
"442","Caisim 2","33.1","56.3","3923.75","High",NULL,"2021-11-29 15:21:09"
"443","Caisim 3","33.1","56.3","3921.25","High",NULL,"2021-11-29 15:21:09"
"444","Caisim 4","33.1","56.3","3920.42","High",NULL,"2021-11-29 15:21:09"
"445","Caisim 5","33.1","56.3","3920.42","High",NULL,"2021-11-29 15:21:09"
"446","Caisim 1","32.5","57.9","3513.33","High",NULL,"2021-11-29 15:22:10"
"447","Caisim 2","32.5","57.9","3513.33","High",NULL,"2021-11-29 15:22:10"
"448","Caisim 3","32.5","57.9","3512.08","High",NULL,"2021-11-29 15:22:10"
"449","Caisim 4","32.5","57.9","3509.58","High",NULL,"2021-11-29 15:22:10"
"450","Caisim 5","32.5","57.9","3509.58","High",NULL,"2021-11-29 15:22:10"
"451","Caisim 1","32.1","58.7","3160","High",NULL,"2021-11-29 15:23:16"
"452","Caisim 2","32.1","58.7","3160","High",NULL,"2021-11-29 15:23:16"
"453","Caisim 3","32.1","58.7","3157.92","High",NULL,"2021-11-29 15:23:16"
"454","Caisim 4","32.1","58.7","3157.5","High",NULL,"2021-11-29 15:23:17"
"455","Caisim 5","32.1","58.7","3157.5","High",NULL,"2021-11-29 15:23:17"
"456","Caisim 1","31.5","60.4","2882.92","High",NULL,"2021-11-29 15:24:18"
"457","Caisim 2","31.5","60.4","2882.92","High",NULL,"2021-11-29 15:24:18"
"458","Caisim 3","31.5","60.4","2883.33","High",NULL,"2021-11-29 15:24:18"
"459","Caisim 4","31.5","60.4","2881.67","High",NULL,"2021-11-29 15:24:18"
"460","Caisim 5","31.5","60.4","2881.67","High",NULL,"2021-11-29 15:24:18"
"461","Caisim 1","31.3","60.6","2591.25","High",NULL,"2021-11-29 15:25:19"
"462","Caisim 2","31.3","60.6","2590.42","High",NULL,"2021-11-29 15:25:19"
"463","Caisim 3","31.3","60.6","2589.17","High",NULL,"2021-11-29 15:25:19"
"464","Caisim 4","31.3","60.6","2588.75","High",NULL,"2021-11-29 15:25:19"
"465","Caisim 5","31.3","60.6","2588.75","High",NULL,"2021-11-29 15:25:19"
"466","Caisim 1","31.1","61.3","2297.5","High",NULL,"2021-11-29 15:26:21"
"467","Caisim 2","31.1","61.3","2297.5","High",NULL,"2021-11-29 15:26:21"
"468","Caisim 3","31.1","61.3","2297.08","High",NULL,"2021-11-29 15:26:21"
"469","Caisim 4","31.1","61.3","2296.25","High",NULL,"2021-11-29 15:26:21"
"470","Caisim 5","31.1","61.3","2296.67","High",NULL,"2021-11-29 15:26:21"
"471","Caisim 1","31","60.8","2129.58","High",NULL,"2021-11-29 15:27:22"
"472","Caisim 2","31","60.8","2128.33","High",NULL,"2021-11-29 15:27:22"
"473","Caisim 3","31","60.8","2127.92","High",NULL,"2021-11-29 15:27:22"
"474","Caisim 4","31","60.8","2127.08","High",NULL,"2021-11-29 15:27:22"
"475","Caisim 5","31","60.8","2127.08","High",NULL,"2021-11-29 15:27:22"
"476","Caisim 1","30.8","60.4","2003.33","High",NULL,"2021-11-29 15:28:23"
"477","Caisim 2","30.8","60.4","2002.92","High",NULL,"2021-11-29 15:28:23"
"478","Caisim 3","30.8","60.4","2001.67","High",NULL,"2021-11-29 15:28:23"
"479","Caisim 4","30.8","60.4","2002.08","High",NULL,"2021-11-29 15:28:24"
"480","Caisim 5","30.8","60.4","2002.08","High",NULL,"2021-11-29 15:28:24"
"481","Caisim 1","30.7","61","1905.42","High",NULL,"2021-11-29 15:29:25"
"482","Caisim 2","30.7","61","1905.42","High",NULL,"2021-11-29 15:29:25"
"483","Caisim 3","30.7","61","1905.42","High",NULL,"2021-11-29 15:29:25"
"484","Caisim 4","30.7","61","1905","High",NULL,"2021-11-29 15:29:25"
"485","Caisim 5","30.7","61","1905","High",NULL,"2021-11-29 15:29:25"
"486","Caisim 1","30.5","61.2","1756.25","High",NULL,"2021-11-29 15:30:26"
"487","Caisim 2","30.5","61.2","1755.42","High",NULL,"2021-11-29 15:30:26"
"488","Caisim 3","30.5","61.2","1755","High",NULL,"2021-11-29 15:30:26"
"489","Caisim 4","30.5","61.2","1754.58","High",NULL,"2021-11-29 15:30:26"
"490","Caisim 5","30.5","61.2","1754.58","High",NULL,"2021-11-29 15:30:26"
"491","Caisim 1","30","63.3","1729.17","High",NULL,"2021-11-29 15:31:38"
"492","Caisim 2","30","63.3","1729.17","High",NULL,"2021-11-29 15:31:38"
"493","Caisim 3","30","63.3","1728.75","High",NULL,"2021-11-29 15:31:38"
"494","Caisim 4","30","63.3","1728.75","High",NULL,"2021-11-29 15:31:38"
"495","Caisim 5","30","63.3","1728.75","High",NULL,"2021-11-29 15:31:38"
"496","Caisim 1","29.9","63.4","1788.33","High",NULL,"2021-11-29 15:32:39"
"497","Caisim 2","29.9","63.4","1787.92","High",NULL,"2021-11-29 15:32:39"
"498","Caisim 3","29.9","63.4","1787.08","High",NULL,"2021-11-29 15:32:39"
"499","Caisim 4","29.9","63.4","1787.5","High",NULL,"2021-11-29 15:32:39"
"500","Caisim 5","29.9","63.4","1787.5","High",NULL,"2021-11-29 15:32:39"
"501","Caisim 1","29.8","64.2","1832.92","High",NULL,"2021-11-29 15:33:40"
"502","Caisim 2","29.8","64.2","1833.33","High",NULL,"2021-11-29 15:33:40"
"503","Caisim 3","29.8","64.2","1832.5","High",NULL,"2021-11-29 15:33:40"
"504","Caisim 4","29.8","64.2","1832.92","High",NULL,"2021-11-29 15:33:41"
"505","Caisim 5","29.8","64.2","1832.92","High",NULL,"2021-11-29 15:33:41"
"506","Caisim 1","29.6","65","1840.42","High",NULL,"2021-11-29 15:34:42"
"507","Caisim 2","29.6","65","1840.42","High",NULL,"2021-11-29 15:34:42"
"508","Caisim 3","29.6","65","1839.58","High",NULL,"2021-11-29 15:34:42"
"509","Caisim 4","29.6","65","1839.58","High",NULL,"2021-11-29 15:34:42"
"510","Caisim 5","29.6","65","1839.58","High",NULL,"2021-11-29 15:34:42"
"511","Caisim 1","29.3","66.1","1845","High",NULL,"2021-11-29 15:35:46"
"512","Caisim 2","29.3","66.1","1845","High",NULL,"2021-11-29 15:35:46"
"513","Caisim 3","29.3","66.1","1844.58","High",NULL,"2021-11-29 15:35:46"
"514","Caisim 4","29.3","66.1","1844.17","High",NULL,"2021-11-29 15:35:46"
"515","Caisim 5","29.3","66.1","1844.58","High",NULL,"2021-11-29 15:35:46"
"516","Caisim 1","29.3","66.7","1936.25","High",NULL,"2021-11-29 15:36:50"
"517","Caisim 2","29.3","66.7","1936.25","High",NULL,"2021-11-29 15:36:50"
"518","Caisim 3","29.3","66.7","1935.83","High",NULL,"2021-11-29 15:36:50"
"519","Caisim 4","29.3","66.7","1935.83","High",NULL,"2021-11-29 15:36:50"
"520","Caisim 5","29.3","66.7","1935","High",NULL,"2021-11-29 15:36:50"
"521","Caisim 1","29.2","66.4","1965.42","High",NULL,"2021-11-29 15:37:53"
"522","Caisim 2","29.2","66.4","1965.42","High",NULL,"2021-11-29 15:37:54"
"523","Caisim 3","29.2","66.4","1964.58","High",NULL,"2021-11-29 15:37:54"
"524","Caisim 4","29.2","66.4","1964.58","High",NULL,"2021-11-29 15:37:54"
"525","Caisim 5","29.2","66.4","1964.58","High",NULL,"2021-11-29 15:37:54"
"526","Caisim 1","29.1","66.4","1940.83","High",NULL,"2021-11-29 15:38:55"
"527","Caisim 2","29.1","66.4","1940.83","High",NULL,"2021-11-29 15:38:55"
"528","Caisim 3","29.1","66.4","1939.58","High",NULL,"2021-11-29 15:38:55"
"529","Caisim 4","29.1","66.4","1940","High",NULL,"2021-11-29 15:38:55"
"530","Caisim 5","29.1","66.4","1940","High",NULL,"2021-11-29 15:38:55"
"531","Caisim 1","29","67.1","1936.25","High",NULL,"2021-11-29 15:39:56"
"532","Caisim 2","29","67.1","1936.25","High",NULL,"2021-11-29 15:39:56"
"533","Caisim 3","29","67.1","1936.25","High",NULL,"2021-11-29 15:39:56"
"534","Caisim 4","29","67.1","1937.08","High",NULL,"2021-11-29 15:39:57"
"535","Caisim 5","29","67.1","1937.5","High",NULL,"2021-11-29 15:39:57"
"536","Caisim 1","28.8","68.2","1980.83","High",NULL,"2021-11-29 15:40:58"
"537","Caisim 2","28.8","68.2","1981.67","High",NULL,"2021-11-29 15:40:58"
"538","Caisim 3","28.8","68.2","1980.42","High",NULL,"2021-11-29 15:40:58"
"539","Caisim 4","28.8","68.2","1980","High",NULL,"2021-11-29 15:40:58"
"540","Caisim 5","28.8","68.2","1980","High",NULL,"2021-11-29 15:40:58"
"541","Caisim 1","28.5","67.9","1983.75","High",NULL,"2021-11-29 15:41:59"
"542","Caisim 2","28.5","67.9","1984.17","High",NULL,"2021-11-29 15:41:59"
"543","Caisim 3","28.5","67.9","1983.75","High",NULL,"2021-11-29 15:41:59"
"544","Caisim 4","28.5","67.9","1983.75","High",NULL,"2021-11-29 15:41:59"
"545","Caisim 5","28.5","67.9","1983.75","High",NULL,"2021-11-29 15:41:59"
"546","Caisim 1","28.4","68.6","2006.67","High",NULL,"2021-11-29 15:43:00"
"547","Caisim 2","28.4","68.6","2006.67","High",NULL,"2021-11-29 15:43:01"
"548","Caisim 3","28.4","68.6","2005","High",NULL,"2021-11-29 15:43:01"
"549","Caisim 4","28.4","68.6","2005.42","High",NULL,"2021-11-29 15:43:01"
"550","Caisim 5","28.4","68.6","2005.42","High",NULL,"2021-11-29 15:43:01"
"551","Caisim 1","28.4","68.7","1902.5","High",NULL,"2021-11-29 15:44:02"
"552","Caisim 2","28.4","68.7","1902.08","High",NULL,"2021-11-29 15:44:02"
"553","Caisim 3","28.4","68.7","1901.25","High",NULL,"2021-11-29 15:44:02"
"554","Caisim 4","28.4","68.7","1901.25","High",NULL,"2021-11-29 15:44:02"
"555","Caisim 5","28.4","68.7","1901.25","High",NULL,"2021-11-29 15:44:02"
"556","Caisim 1","28.6","68.9","2040.42","High",NULL,"2021-11-29 15:45:03"
"557","Caisim 2","28.6","68.9","2040.42","High",NULL,"2021-11-29 15:45:03"
"558","Caisim 3","28.6","68.9","2040","High",NULL,"2021-11-29 15:45:03"
"559","Caisim 4","28.6","68.9","2040.42","High",NULL,"2021-11-29 15:45:03"
"560","Caisim 5","28.6","68.9","2040.42","High",NULL,"2021-11-29 15:45:04"
"561","Caisim 1","28.5","67.6","2150","High",NULL,"2021-11-29 15:46:05"
"562","Caisim 2","28.5","67.6","2152.08","High",NULL,"2021-11-29 15:46:05"
"563","Caisim 3","28.5","67.6","2151.67","High",NULL,"2021-11-29 15:46:05"
"564","Caisim 4","28.5","67.6","2150.42","High",NULL,"2021-11-29 15:46:05"
"565","Caisim 5","28.5","67.6","2150.42","High",NULL,"2021-11-29 15:46:05"
"566","Caisim 1","28.4","67.8","2272.5","High",NULL,"2021-11-29 15:47:06"
"567","Caisim 2","28.4","67.8","2272.92","High",NULL,"2021-11-29 15:47:06"
"568","Caisim 3","28.4","67.8","2273.75","High",NULL,"2021-11-29 15:47:06"
"569","Caisim 4","28.4","67.8","2272.92","High",NULL,"2021-11-29 15:47:06"
"570","Caisim 5","28.4","67.8","2272.92","High",NULL,"2021-11-29 15:47:06"
"571","Caisim 1","28.4","67.7","2196.25","High",NULL,"2021-11-29 15:48:07"
"572","Caisim 2","28.4","67.7","2196.25","High",NULL,"2021-11-29 15:48:07"
"573","Caisim 3","28.4","67.7","2194.58","High",NULL,"2021-11-29 15:48:08"
"574","Caisim 4","28.4","67.7","2194.17","High",NULL,"2021-11-29 15:48:08"
"575","Caisim 5","28.4","67.7","2194.17","High",NULL,"2021-11-29 15:48:08"
"576","Caisim 1","28.5","67.5","2062.08","High",NULL,"2021-11-29 15:49:09"
"577","Caisim 2","28.5","67.5","2062.08","High",NULL,"2021-11-29 15:49:09"
"578","Caisim 3","28.5","67.5","2062.08","High",NULL,"2021-11-29 15:49:09"
"579","Caisim 4","28.5","67.5","2062.08","High",NULL,"2021-11-29 15:49:09"
"580","Caisim 5","28.5","67.5","2062.08","High",NULL,"2021-11-29 15:49:09"
"581","Caisim 1","28.1","67.9","1975.83","High",NULL,"2021-11-29 15:50:13"
"582","Caisim 2","28.1","67.9","1976.67","High",NULL,"2021-11-29 15:50:13"
"583","Caisim 3","28.1","67.9","1975.83","High",NULL,"2021-11-29 15:50:13"
"584","Caisim 4","28.1","67.9","1977.5","High",NULL,"2021-11-29 15:50:13"
"585","Caisim 5","28.1","67.9","1977.5","High",NULL,"2021-11-29 15:50:13"
"586","Caisim 1","28","67.9","1712.08","High",NULL,"2021-11-29 15:51:14"
"587","Caisim 2","28","67.9","1712.08","High",NULL,"2021-11-29 15:51:14"
"588","Caisim 3","28","67.9","1710.83","High",NULL,"2021-11-29 15:51:14"
"589","Caisim 4","28","67.9","1710","High",NULL,"2021-11-29 15:51:14"
"590","Caisim 5","28","67.9","1710","High",NULL,"2021-11-29 15:51:14"
"591","Caisim 1","28.1","68.7","1449.17","High",NULL,"2021-11-29 15:52:20"
"592","Caisim 2","28.1","68.7","1449.17","High",NULL,"2021-11-29 15:52:20"
"593","Caisim 3","28.1","68.7","1447.92","High",NULL,"2021-11-29 15:52:21"
"594","Caisim 4","28.1","68.7","1447.08","High",NULL,"2021-11-29 15:52:21"
"595","Caisim 5","28.1","68.7","1446.25","High",NULL,"2021-11-29 15:52:21"
"596","Caisim 1","28.2","68.8","1213.75","High",NULL,"2021-11-29 15:53:22"
"597","Caisim 2","28.2","68.8","1214.17","High",NULL,"2021-11-29 15:53:22"
"598","Caisim 3","28.2","68.8","1214.17","High",NULL,"2021-11-29 15:53:22"
"599","Caisim 4","28.2","68.8","1214.58","High",NULL,"2021-11-29 15:53:22"
"600","Caisim 5","28.2","68.8","1214.58","High",NULL,"2021-11-29 15:53:22"
"601","Caisim 1","27.9","68.3","1054.58","High",NULL,"2021-11-29 15:54:23"
"602","Caisim 2","27.9","68.3","1054.58","High",NULL,"2021-11-29 15:54:23"
"603","Caisim 3","27.9","68.3","1053.75","High",NULL,"2021-11-29 15:54:23"
"604","Caisim 4","27.9","68.3","1053.75","High",NULL,"2021-11-29 15:54:23"
"605","Caisim 5","27.9","68.3","1053.75","High",NULL,"2021-11-29 15:54:23"
"606","Caisim 1","27.5","70.7","973.75","High",NULL,"2021-11-29 15:55:27"
